nombreArtista,urlArtista,urlCancion,letraCancion
la barra,http://www.letrasdecanciones.fm/la-barra,http://www.letrasdecanciones.fm/la-barra/te-felicito,"          Ella fue para mí, mi mayor ilusión, mi primer gran amor, fue mi todo, y nunca comprendí, de por que su traición, si la amaba en verdad de mil modos.       Y del brazo de el yo la vi, caminar por ahí muy feliz y una nube de bellos recuerdos me hizo llorar.       Y ahora cuenta se da de su error, por que la abandono, yo quisiera tenerlo de frente y decirle...       Te felicito, por hacerla sufrir con tus besos, pues tan solo mérese desprecio, a burlado a mi corazón,       Te felicito, por ella casi un dia me mato, en las noches al ver sus retratos, como un loco llore por su amor.       Y del brazo de el yo la vi, caminar por ahí muy feliz y una nube de bellos recuerdos me hizo llorar.       Y ahora cuenta se da de su error, por que la abandono, yo quisiera tenerlo de frente y decirle...       Te felicito, por hacerla sufrir con tus besos, pues tan solo mérese desprecio, a burlado a mi corazón,       Te felicito, por ella casi un dia me mato, en las noches al ver sus retratos, como un loco llore por su amor. "
la barra,http://www.letrasdecanciones.fm/la-barra,http://www.letrasdecanciones.fm/la-barra/el-frio-de-tu-adios,"          Fuiste tu la unica en mi corazon       como yo te ame jamas ame...       Fuiste tu la unica en mi corazon       como yo te ame jamas ame       fuiste tu quien me hizo volar enloquecer       si estas dispuesta a volver       ay ven a mi que aqui te esperare...       Cuando la briza del viento acaricia mi piel       recuerdo aquel momento en que te puede tener       y me mata el frio de tu adios...yo te amo...       es que me siento perdido en esta soledad       estuve ya en otros brazos por quererte olvidar       si no es a ti a quien voy a amar...       No puedo ser feliz sin ti       y miro al cielo haber si una estrella, te regresa a mi       de mi mente te quise borrar y no lo pude lograr       no no no no mi amor yo soy tuyo hasta el final...       Cuando la briza del viento acaricia mi piel       recuerdo aquel momento en que te puede tener       y me mata el frio de tu adios...yo te amo...       es que me siento perdido en esta soledad       estuve ya en otros brazos por quererte olvidar       si no es a ti a quien voy a amar...       si no es a ti a quien voy a amar...       a quien voy a amar... "
la barra,http://www.letrasdecanciones.fm/la-barra,http://www.letrasdecanciones.fm/la-barra/cachetada,"          Estoy celoso, yo no lo niego       sigo tus pasos       igual que un perro que te quiere atrapar.       Tú estás con otro y me da rabia       yo no soporto cuando te abraza       y no lo puedo evitar.       Es una cachetada       cada caricia que le das me mata,       si le sonríes una carcajada       suena en mi pecho explotando mi corazón.       Es una cachetada       cuando lo besas siento que me engañas,       cuando lo abrazas mi cabeza estalla       y estoy más lejos, lejos de ti que de Plutón.       Estoy muriendo, porque lo dejes,       porque lo olvides y me desees       como a nadie jamás.       Y me traicionan los pensamientos       cuánto quisiera tener un puesto       y ocupar su lugar.       Es una cachetada       cada caricia que le das me mata       si le sonríes una carcajada       suena en mi pecho explotando mi corazón.       Es una cachetada "
la barra,http://www.letrasdecanciones.fm/la-barra,http://www.letrasdecanciones.fm/la-barra/se-nos-fue-el-amor,"          Se nos fue el amor       Todo ha terminado       Ya no hay más que hacer       Se nos fue el amor...       Se nos fue el amor...       Tu sabrás que ha pasado       Entre nosotros dos       Tu sabrás... dime...       Donde estaba aquel calor       Que abrazaba nuestros cuerpos       Cada noche de pasión       Y ahora todo se terminó       A donde esta, que nos pasó       Murió el amor       Se nos fue el amor       Todo a temirnado       Ya no hay más que hacer       Se nos fue el amor...       Se nos fue el amor...       Detalles que yo siempre he cuidado       Amarte mas ya no podia ser       Dime amor que nos pasó       Murió el amor       Tu sabrás que ha pasado entre nosostros dos       Tu sabrás...dime...       Donde esta aquel calor       Que abrazaba nuestros cuerpos       Cada noche de pasión       Y ahora todo se derrumbó       A donde esta que nos pasó       Murió el amor       Se nos fue el amor       Todo ha terminado       Ya no hay más que hacer       Se nos fue el amor       Se nos fue el amor...       Detalles que yo siempre he cuidado       Amarte mas ya no podia ser       Dime amor que nos pasó       Murió el amor       Se nos fue el amor... (repite 2 veces) "
la barra,http://www.letrasdecanciones.fm/la-barra,http://www.letrasdecanciones.fm/la-barra/lento,"          Mírame a los ojos dime si no estoy pensando       Dime si no notas cuanto te estoy deseando       No quiero contarte lo que haría con tu boca       Ni quiero asustarte si te digo lo que hago con tu ropa.       Déjame llevarte donde nadie te ha llevado       Quiero que tu pruebes cosas que nunca has probado       Quiero abrirte desde el pecho       Con mis labios con mis besos       Y llegar hasta tu centro.       Lento, quiero saborear tu cuerpo, lento       Y cubrirte toda con mis besos       Esta noche voy a amarte, lento       Hasta despertar tu amor violento       Y sacarte con mi fuego       Las pasión que llevas dentro       Voy hacer que olvides todo mientras te amo       Lento...       Fíjate en la noche dime si no está perfecta       Para enamorarnos para hacer locuras nuevas       Lléname los ojos, lléname de tu presencia       Y suéltate el pelo en señal de que me aceptas.       Déjame llevarte donde nadie te ha llevado       Quiero que tu pruebes cosas que nunca has probado       Quiero abrirte desde el pecho       Con mis labios con mis besos       Y llegar hasta tu centro.       Lento, quiero saborear tu cuerpo lento       Y cubrirte toda con mis besos       Esta noche quiero amarte, lento       Hasta despertar tu amor violento       Y sacarte con mi fuego       Las pasión que llevas dentro       Voy hacer que olvides todo mientras te amo       Lento... "
la barra,http://www.letrasdecanciones.fm/la-barra,http://www.letrasdecanciones.fm/la-barra/no-juegues-con-mi-alma,"          Siempre he pensado que el amor me da la espalda       y tus palabras hoy me han dado la razón       no digas nada porque no quiero escucharte       cuanto más hablas más me duele el corazón.       Cada momento que no siento tus abrazos       me desespero, me pregunto dónde estás       hoy tengo miedo de que beses otro labios       y que a mi lado ya no quieras regresar.       No juegues con mi alma, no me digas que te vas       si cada día que pasa yo te necesito más       no seas así, sólo pienso en tí, tú me haces vivir       llena mi alma hasta que muera de dolor, de dolor.       Ya nada tengo del recuerdo de tu boca       sin ti a mi lado ya no quiero ni vivir       y por llevarte, te has llevado hasta mi alma       siempre he sabido que te quiere más a ti       y voy perdiendo poco a poco la esperanza       me siento solo, no te dejo de pensar       nunca quisiera olvidarme del pasado       pero tu amor es imposible de olvidar.       No juegues con mi alma, no me digas que te vas       si cada día que pasa yo te necesito más       no seas así, sólo pienso en ti, tú me haces vivir       llena mi alma hasta que muera de dolor, de dolor.       Que pena estar viviendo con mi soledad       la vida me condena, no podré amar       que pena estar muriendo porque tu no estas       tu ausencia me condena, vuelve ya.       No juegues con mi alma, no me digas que te vas       si cada día que pasa yo te necesito más       no seas así, sólo pienso en ti, tú me haces vivir       llena mi alma hasta que muera de dolor.       No juegues con mi alma, no me digas que te vas       si cada día que pasa yo te necesito más       no seas así, sólo pienso en tí, tú me haces vivir       llena mi alma hasta que muera de dolor, de dolor, de dolor... "
la barra,http://www.letrasdecanciones.fm/la-barra,http://www.letrasdecanciones.fm/la-barra/nunca-otra-historia,"          Abrázame fuerte y nada más       porque también voy a llorar       esta es la noche del final       amada mía...       Me duele tu mirada, tu silencio me hace mal       no hace falta que me digas, yo también me siento igual       quedas libre como el viento y a pesar que nos queremos       tengo que negarte ahora este tierno sentimiento       porque no nos comprendemos       Abrázame fuerte y nada más, porque también voy a llorar       esta es la noche del final, amada mía...       abrázame fuerte y nada más, porque también voy a llorar       esta es la noche del final, amada mía...       Cuando alguien me pregunte si te quise de verdad       le diré que aun te quiero y no te puedo olvidar       que no habrá nunca otra historia que perdure en mi memoria       porque fuiste amor primero, ese que se entrega entero       y no pude retenerlo       Abrázame fuerte y nada más, porque también voy a llorar       esta es la noche del final, amada mía...       abrázame fuerte y nada más, porque también voy a llorar       esta es la noche del final, amada mía...       Abrázame fuerte y nada más, porque también voy a llorar       esta es la noche del final, amada mía...       abrázame fuerte y nada más, porque también voy a llorar       esta es la noche del final, amada mía... "
la barra,http://www.letrasdecanciones.fm/la-barra,http://www.letrasdecanciones.fm/la-barra/no-te-das-cuenta,"          Amor,       ya no resisto más,       quiero conquistarte       y no sé que hacer.       Me sale tu nombre       en cada cosa que digo,       tus amigas se ríen       porque estoy tan perdido,       estás tan metida en mí.       Amor,       si tu lo sabes bien,       ya basta de ignorarme,       que me muero.       Por tener tus besos       y por amarte siempre así.       Ya sabes tú       cuánto te quiero!       ¿No te das cuenta       que me muero por tocarte?       ¿No te das cuenta       que me muero por besarte?       Si yo se bien       que tus amigas te han contado,       que hablo de ti       como un loco enamorado.       ¿No te das cuenta       que me muero por tus besos?       Te sueño mía y cada vez       más me atormento.       Es éste fuego       que me quema aquí en el pecho.       Es éste amor       que lo llevo tan adentro.              Amor, te necesito aquí,       mi vida está vacía sin tu cuerpo.       No encuentro una razón       si no escucho tu voz,       no se vivir si no te tengo.       ¿No te das cuenta       que me muero por tocarte?       ¿No te das cuenta       que me muero por besarte?       Si yo se bien       que tus amigas te han contado,       que hablo de ti       como un loco enamorado.       ¿No te das cuenta       que me muero por tus besos?       Te sueño mía y cada vez       más me atormento.       Es éste fuego       que me quema aquí en el pecho.       Es éste amor       que lo llevo tan adentro. "
la barra,http://www.letrasdecanciones.fm/la-barra,http://www.letrasdecanciones.fm/la-barra/tu-me-veras,"          tu me veras en cada amor q hay en tu vida       aunque no quieras ni lo pidas.       te vas de mi y estoy muriendo,       apagas la luz de mi ilusion       y con tu adios vas consumiendo       lo q quedo de nuestro amor       marcharte asi       es como es como terminar mi vida       sin importarle de la herida       q vas abriendo en mi corazon       tu me veras en cada amor q hay en tu vida       aunque no quieras ni lo pidas me veras       por q estare pensando siempre en ti       lamentaras q yo no este en este momento       escuachare a quien lamento y buscaras       como refugio mi recuerdo       para llorar       te vas de mi y estoy muriendo       apagas la luz de mi ilusion       y con tu adios vas consumiendo       lo q quedo de nuestro amor       marcharte asi       es como destrosar mi vida       sin importarle de la herida       q vas abriendo en mi corazon       tu me veras....(repite 2 veces) "
la barra,http://www.letrasdecanciones.fm/la-barra,http://www.letrasdecanciones.fm/la-barra/enamorate-de-mi,"          Perdóname, si te ofendí       al pedir si querías compartir       tu cuerpo o cama junto a mi       antes de ti mi vida fue       como un volcán apagado       como un gavilán atado       como un sueño que quiere vivir       Escucha mi razón y ábrete al amor       Enamorate de mi...       deja que yo sea sólo para ti       Enamorate de mi...       quiero ser ladrón de tu corazón       Enamorate de mi...       estoy enamorado como un loco de ti       Enamorate de mi...       Después de ti no miraré hacia atrás       no habrá un lugar jamás para nadie más       pero por favor enamorate de mi       Escucha mi razón y ábrete al amor       enamorate de mi...       deja que yo sea sólo para ti       enamorate de mi...       quiero ser ladrón de tu corazón       enamorate de mi...       estoy enamorado como un loco de ti       enamorate de mi...       Y escucha mi razón y ábrete al amor       enamorate de mi...       deja que yo sea sólo para ti       enamorate de mi...       quiero ser ladrón de tu corazón       enamorate de mi...       estoy enamorado como un loco de ti       enamorate de mi... "
