nombreArtista,urlArtista,urlCancion,letraCancion
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/10-anos-luna-park/rumba-y-gozadera/,"La vida es linda 

La vida es bella 

Y no permitas 

Que te invada la pena 

Por eso ven pa'l can 

Olvida tus problemas 

Ven pa'que lo vaciles 

Ven pa'la gozadera 

Y nunca permitas que los problemas 

Amarguen tu vida 

y acaben con ella 

Poruqe cuando uno muere 

Todo, todo, absolutamente todo 

Se queda 

Y todavia no he visto una caja de muerto con bolsillos."
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/aqui-se-va-a-bailar/a-donde-vas-amor/,"A dónde vas amor, 
Con tu cara inocente y un guiño insolente, 
Pidiendo perdón, a dónde vas amor, 
Disfrazada de niña mimada, 
Queriendo inspirar compasión, 

No lo veo, no lo creo, 
Una y otra vez me hipnotizas, 
Me rozas, me abrazas, me aturdes, me hechizas, 
Me besas, me apresas y sí pero no. 

Bendita maldición, ser tan romántico, 
Que vendo porque si mi corazón, mi corazón 
A dónde vas amor, sonrisa y lágrimas, 
A dónde vas amor, a dónde vas amor. 

A dónde vas amor, 
Que me miras mirando otra cosa 
Y sonríes haciendo un favor, 
A dónde vas amor, 
Que me engañas, así suavemente, 
Igual, que me engaña el licor. 

No lo veo, no lo creo, 
Una y otra vez me hipnotizas, 
Me rozas, me abrazas, me aturdes, me chiflas, 
Me besas, me apresas y sí pero no. 

Bendita maldición, ser tan romántico, 
Que vendo, porque si mi corazón, mi corazón 
A dónde vas amor, sonrisa y lágrimas, 
A dónde vas amor, a dónde vas amor."
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/aqui-se-va-a-bailar/ni-una-sola-palabra/,"esta gritando se que nos entera 
el corazon escucha tu cabeza 
pero adonde vas , me estas escuchando 
que hay de tu orguyo que aviamos quedado 

la noche enpiesa y con eya mi camino 
te busco a solas pensando en mi destino 
pero adonde tas que lo que a pasado 
que es lo que queda despues de tantos años 

miro sus ojos dia lo e mirado 
busco tu boca, tus manos, tus abrazos 
pero tu no sientes nada y te difrasas de cordialidaaaa. 

ni una sola palabra ni jestos ni miradas apacionadas 
ni rrastros de los besos que antes me davas asta el amanecer 
ni una de su sonrrisa por las que cada noche y todo los dias 
soñosa estos ojos en lo que ahora te ves 

con un jugete que choka contra un muro 
salgo a encontrar pi me pierdo cuanto busco 
una oportunidad un milagro un echiso 
por verme guapo y tu ata con migo 

frente a alos ojos dia lo e mirado 
pongo mi espalda y aki unos cuantos pasos 
y un apunto tra de rocla mientras mi boca dice nunca maaaaa.. 

ni una sola palabra ni jestos ni miradas apacionadas 
ni rrastros de los besos que antes me davas asta el amanecer 
ni una de su sonrrisa por las que cada noche y todo los dias 
soñosa estos ojos en lo que ahora te ves 

no puede ser soy yo 
me pesa tanto el corazon 
por no ser de hielo cuando el cielo me pide pacienciaaaa.. 

ni una sola palabra ni jestos ni miradas apacionadas 
ni rrastros de los besos que antes me davas asta el amanecer 
ni una de su sonrrisa por las que cada noche y todo los dias 
soñosa estos ojos en lo que ahora te ves..."
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/en-conexion/vuelve/,"Llegas desde el fondo de mí mismo 
como una ilusión de mi delirio, te quiero tanto 
cruza por mi mente tu recuerdo, tan solo 
vuelvo a oír tu adiós en el silencio 
Dime tú que puedo hacer si estoy perdido 
con esta vida navegando sin sentido 
Vuelve, y enséñame a olvidarte 
dime cómo vivir sin extrañarte 
Vuelve, que estoy desesperado 
herido, derrotado si tú no estás aquí 
Hablo en mi locura a las estrellas 
para preguntar si me recuerdas, te quiero tanto 
busco en el vacío de mi almohada, tan solo 
esa ardiente luz de tu mirada 
Dime tú que puedo hacer con este olvido 
con este ciego corazón que has dividido 
Vuelve, y enséñame a olvidarte 
dime cómo vivir sin extrañarte 
vuelve, que estoy desesperado 
herido, derrotado si tú no estás aquí 
Vuelve, y enséñame a olvidarte 
dime cómo vivir sin extrañarte 
Vuelve, que estoy desesperado 
herido, derrotado si tú no estás aquí 
Vuelve"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/inconfundible/no-se-va-de-aqui/,"Atención a todo el mundo 
que aquí no duerme nadie 
y se armo la fiesta 

se hizo pa` gozar se hizo pa` bailar 
se hizo pa` gozar la xxi va a tocar 

usted no se va a acostar aquí nadie va a dormir 
usted no se va a acostar aquí nadie va a dormir 
esta fiesta bailar esta fiesta es para gozar 
esta fiesta bailar esta fiesta es para gozar 

usted no se va a acostar no, no, no 
aquí nadie va a dormir no, no, no 
usted no se va a acostar no, no, no 
aquí nadie va a dormir 

estamos metido en fiesta y tomando del jarrón 
estamos metido en fiesta y tomando del jarrón 
para que la fiesta siga y encender el Basilòn 
para que la fiesta siga y encender el Basilòn 

usted no se va a acostar 
aquí nadie va a dormir no, no 
usted no se va a acostar 
aquí nadie va a dormir 

que buena que esta la fiesta porque tu te quieres ir 
que buena que esta la fiesta porque tu te quieres ir 
de esta fiesta no te vas hasta que llegue a su fin 
de esta fiesta no te vas hasta que llegue a su fin 

usted no se va a acostar no, no, no 
aquí nadie va a dormir no, no, no 
usted no se va a acostar no, no, no 
aquí nadie va a dormir 

y ahora que esto esta bueno la música esta Villon 
y ahora que esto esta bueno la música esta Villon 
y hasta los vecinos bailan cuando suena el acordeón 
y hasta los vecinos bailan cuando escuchan mi canción 

usted no se va a acostar 
aquí nadie va a dormir no, no 
usted no se va a acostar 
aquí nadie va a dormir 

y en el medio de la pista haremos una fogata 
para que la fiesta siga tocaremos hasta con lata 

Mabel no se va de aquí 
Cristina no se va de aquí 
Teresa no se va de aquí 
Julián no se va de aquí 
Arturin no se va de aquí 
Andrés no se va de aquí 
José no se va de aquí 
amarili no se va de aquí 

usted no se puede ir, usted no se va de aquí 
que la fiesta esta tan buena usted no se va de aquí 
la xxi esta tocando ya se siente la emoción 
los muchachos con su nena gozando ese Basilòn 

dame mambo… 

Mabel no se va de aquí 
Cristina no se va de aquí 
Teresa no se va de aquí 
Julián no se va de aquí 

usted no se puede ir, usted no se va de aquí 
que la fiesta esta tan buena usted no se va de aquí 
la xxi esta tocando ya se siente la emoción 
los muchachos con su nena gozando ese Basilòn 

quédate a gozar mami pero con la banda del siglo 
claro la xxi inconfundible..!"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/inconfundible/lo-que-son-las-cosas/,"Se que no eres feliz 
que ya no andas bien 
que has pensado en regresar 
y se que no resulto 
tu y tu nuevo amor... lo que son las cosas 


Yo que puedo decir ? 
nada a mi favor 
si se fue contigo el amor 
y yo, al igual que tu 
jamas te olvide... lo que son las cosas 

Esta vida sin ti no es nada 
Esta vida si tu no estas 
es desesperada, equivocada... sin tu amor 

Yo se que no te importo 
y al irte de aqui, me dejo llorando tu adios 
se que te quiero mas 
que hace un año atras... lo que son las cosas 

Esta vida sin ti no es nada 
Esta vida si tu no estas 
es desesperada, equivocada... sin tu amor"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/en-conexion/pasame-la-botella/,"Pasame la botella 
voy a beber en nombre de ella 
pasame la botella 
voy a beber en nombre de ella 

Pasame la botella 
voy a beber en nombre de ella 
pasame la botella 
voy a beber en nombre de ella 

Hay algo que quiero decir 
esto no me puede estar pasando a mi 
La chica que queria para mi 
fue bandolera fue mala y traicionera con mi amor 

Pasame la botella 
voy a beber en nombre de ella 
pasame la botella 
voy a beber en nombre de ella 

Hay pasame la botella que quiero beber 
borracho en nombre de ella voy amanecer 
pasame una cerveza una y otra mas 
ella se fue de mi lado y yo quiero tomar 

Pasame la botella 
voy a beber en nombre de ella 
pasame la botella 
voy a beber en nombre de ella 

y aqui y ahora 
se va a beber 
se va a beber 

Estoy muy triste, nose que hacer 
me pego los cuernos esa mujer 
es que ya no salgo pa' ningun lado 
pa' que por la calle no me digan el venado 
todos mis amigos se rien de mi 
mira como estoy sufriendo por ti 
me traicionaste, me engañaste 
y mira como tu de mi te burlaste 

Pasame la botella 
voy a beber en nombre de ella 
pasame la botella 
voy a beber en nombre de ella 

Yo que a ti te daba lo que tu pedias 
pero por la espalda de mi te reias 
tan felices que eramos los dos 
que es lo que tiene el que no tenga yo 
yo que pensaba que era tu macho 
mira como tu me pegas los cachos 
todos sabian que me eras infiel 
y yo soy el ultimo que me entere 

Yo quiero beber 
el amanecer 
Yo quiero beber 
hasta el amanecer 
Yo quiero beber 
el amanecer 
Yo quiero beber 
hasta el amanecer 

Pasame la botella 
voy a beber en nombre de ella 
pasame la botella 
voy a beber en nombre de ella"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/lo-mejor/como-explicarte/,"Mi amor.......no me dejes solito nunca.! 
Decidida a marcharte, 
quisiera explicarte que mi mundo eres tú y no voy a olvidarte. 
Que mal te hice yo, 
porque quieres dejarme 
mi cariño y mi pasión 
lloraran para buscarte. 
Escucha por favor, 
dame un momento, una oportunidad, 
si tu té marchas pierdo la razón, 
como desierto mi alma secara. 

Escucha por favor, 
no me abandones en la soledad, 
que tengo miedo si no esta tu amor, 
quédate un rato un poquito mas..... 
Como explicarte 
que sin tus besos ya no soy el mismo, 
que como un loco salgo a buscarte, 
soy un don nadie sino estas conmigo. 
Como explicarte 
que por amarte mucho he sufrido, 
que te amo mucho si vas a marcharte 
que no sabré vivir sin tu cariño. 

Escucha por favor, 
dame un momento, una oportunidad, 
si tu té marchas pierdo la razón, 
como desierto mi alma secara. 
Escucha por favor, 
no me abandones en la soledad, 
que tengo miedo si no esta tu amor, 
quédate un rato un poquito mas..... 

Como explicarte 
que sin tus besos ya no soy el mismo, 
que como un loco salgo a buscarte, 
soy un don nadie sino estas conmigo. 
Como explicarte 
que por amarte mucho he sufrido, 
que te amo mucho si vas a marcharte 
que no sabré vivir sin tu cariño. 

Mi cuerpo aquí y mi mente en ella. 
Como explicarte 
que sin tus besos ya no soy el mismo, 
que como un loco salgo a buscarte, 
soy un don nadie sino estas conmigo. 
Como explicarte que por amarte mucho he sufrido, 
que te amo mucho si vas a marcharte 
que no sabré vivir sin tu cariño."
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/mambo-duro/imaginame-sin-ti/,"Mientras brillen las estrellas,
 y los ríos corran hacia el mar,
 hasta el día en que tu vuelvas,
 se q no te dejare de amar. 
 
 Si escucharas mi lamento,
 si me vieras volverías. 
 ya he pagado un alto precio,
 por el mal q yo te hacia. 
 
 Soy culpable ya lo se,
 y estoy arrepentido, te pido
 Imaginamé sin ti, 
 q regresaras a mi, 
 sabes q sin tu amor nada soy,
 q no podré sobrevivir.
 
 Imaginamé sin ti, 
 cuando mires mi retrato.
 Si algo en ti queda de mi,
 regresa por favor.
 
 Imaginamé sin ti 
 
 Se ha borrado mi sonrisa, 
 y la lluvia no ha cesado, 
 Si supieras como duele 
 el no tenerte aquí a mi lado.
 
 Soy culpable ya lo se, 
 y estoy arrepentido.
 
 Imaginamé sin ti, 
 q regresaras a mi, 
 sabes q sin tu amor nada soy, 
 q no podré sobrevivir.
 
 Imaginamé sin ti,
 cuando mires mi retrato.
 Si algo en ti queda de mi,
 regresa por favor.
 Imaginamé sin ti
 
 Imaginamé sin ti, 
 q regresaras a mi,
 sabes q sin tu amor nada soy,
 q no podré sobrevivir.
 
 Imaginamé sin ti,
 cuando mires mi retrato.
 Si algo en ti queda de mi 
 regresa por favor.
 Imaginamé sin ti"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/y-sigue-la-gosadera/escuchame/,"Quiero que sepas muy bien 
si te he mentido fue porque tuve miedo 
de pensar que te fueras otra vez. 
Pero ya tú puedes ver 
que arrepentido quiero amarte, 
si puedes perdonarme, por favor escúchame. 

Escúchame y pregúntale a tu corazón 
si el amor no es una razón 
para perdonarme, escúchame. 
Si contestas que ya no hay perdón 
acabarás con la ilusión 
de vivir por ti mujer. 

Cuándo fue la última vez 
que hablaste a tu corazón 
dime que te contestó para seguir adelante. 
Si no quieres tú volver 
piensa detalladamente ¿es amor? 
sencillamente hazme caso, 
escúchame 

escúchame y pregúntale a tu corazón..."
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/ven-pa-la-rumba/preso/,"Cometi un error el averla dejado llegar, 
donde nadie habia llegado y hoy.. 
Estoy preso de sus ojos, de su risa de su boca, 
de su pelo de su cuerpo, de la pasion 
que me provoca de mirarla que se acerca 
y de poder besar su boca que me transforma 
ue me aloca que no soy yo. 
Ella llego donde nadie habia llegado, 
ella invadio lo que nadie habia invadido 
y se adueño de quien no tenia dueño de mi corazón. 
Ella llego donde nadie habia llegado, 
ella invadio lo que nadie habia invadido 
y se adueño de quien no tenia dueño de mi corazón. 

Estoy preso de sus ojos, de su risa de su boca, 
de su pelo de su cuerpo, de la pasion que me provoca 
de mirarla que se acerca y de poder besar su boca 
que me transforma que me aloca y que no soy yo. 
Acelera. 
Acelera . 
Acelera. 
Y la XXI viste que esta buena 
Durisimo 
Me endanta me encanta 
Ella llego donde nadie habia llegado, 
ella invadio lo que nadie habia invadido 
y se adueño de quien no tenia dueño de mi corazón. 
Ella llego donde nadie habia llegado, 
ella invadio lo que nadie habia invadido 
y se adueño de quien no tenia dueño de mi corazón. 

Estoy preso de sus ojos, de su risa de su boca, 
de su pelo de su cuerpo, de la pasion que me provoca 
de mirarla que se acerca y de poder besar su boca 
que me transforma que me aloca y que no soy"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/ven-pa-la-rumba/amarte-a-ti/,"Es como poder ser dueño del tiempo 
y así detenerlo con el pensamiento 
Es como tallar una obra de arte 
que no puedes crear sin enamorarte 
Es como abrazar las nubes más bellas 
Cubrir nuestros cuerpos 
con mantos de estrellas 
Es como beber las luces del día 
Cargando la sed de mis fantasías 

Amarte a ti es soñar despierto... 
los ojos abiertos 
Amarte así es de verdad, 
el corazón entregar, 
tan lleno de paz 

Es como escribir la última historia 
Gritando pasión en vez de victoria 
Es como curar aquellas heridas 
Es como empezar una nueva vida 

Amarte a ti es soñar despierto... 
los ojos abiertos 
Amarte así, es de verdad, 
l corazón entregar, 
tan lleno de paz"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/ven-pa-la-rumba/rumba-gozadera/,"La vida es linda 

La vida es bella 

Y no permitas 

Que te invada la pena 

Por eso ven pa'l can 

Olvida tus problemas 

Ven pa'que lo vaciles 

Ven pa'la gozadera 

Y nunca permitas que los problemas 

Amarguen tu vida 

y acaben con ella 

Poruqe cuando uno muere 

Todo, todo, absolutamente todo 

Se queda 

Y todavia no he visto una caja de muerto con bolsillos."
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/y-sigue-la-gosadera/amigo/,"Tu eres mi hermano del alma, realmente el amigo
 que en todo camino y jornada está siempre conmigo
 aunque eres un hombre aún tienes alma de niño
 aquel que me da su amistad, su respeto y cariño.
 
 Recuerdo que juntos pasamos muy duros momentos
 y tu no cambiaste por fuerte que fueron los vientos
 es tu corazón una casa de puertas abiertas
 tu eres realmente el mas cierto en horas inciertas.
 
 En ciertos momentos difíciles que hay en la vida
 buscamos a quien nos ayude a encontrar la salida
 y aquella palabra de fuerza y de fé que ma has dado
 me da la certeza que siempre estuviste a mi lado.
 
 Tu eres mi amigo del alma en toda jornada
 sonrisa, y abrazo recibo en cada llegada
 me dices verdades tan grandes con frases abiertas
 tu eres realmente lo cierto en horas inciertas.
 
 No preciso ni decir todo esto que te digo
 pero es bueno asi sentir
 que yo tengo un buen amigo (4)"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/y-sigue-la-gosadera/cuando-el-amor-se-dana/,"Siento ke lo nuestro ia llego a su fin, 
se ha ido muriendo nuestro amor 
no se komo decirte ke lo nuestro se 
acabo cuando el amor se daña es dificil 
repararlo, hay muchas heridas k 
lo sanaran, ke lo sanaran 

*(EsTriBiLLo)* 
Cuando el amor se daña es mejor 
cambiarlo antes ke repararlo. 
Cuando el amor se daña ya no hay 
vuelta para atras ya no hay solucion, 
es como recibir un disparo directo al corazón. 
Cuando el amor se daña es mejor 
cambiarlo antes ke repararlo 
Cuando el amor se daña es como 
volver a empezar de nuevo 
es tratar de revivir algo k ya se murio 
porke el amor a otro sitio volo. 

*(EsTriBiLLo)* 

aja con la 21 ju,seguimos 

Por ke el amor a otro sitio volo 

*(EsTriBiLLo)*"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/mambo-duro/del-ombligo-pa-abajo/,"Desde que vi a esa mujer, me volví loco por ella 
me enamoré de su cintura, y de su cadera 
El ambiente se pone bueno cuando ella baila 
del ombligo hasta los pies hay que mirarla 
Del ombligo hasta los pies 
así se baila, así es que se baila 
Del ombligo pa' bajo, del ombligo pa' bajo 
del ombligo pa' bajo, hasta los pies 
No mueva su bracito, déjelo tranquilito 
no hay que mover los hombros ni tirarse en el piso 
esto se baila 
Del ombligo pa' bajo, del ombligo pa' bajo 
del ombligo pa' bajo, del ombligo pa' bajo 
No mueva su manito, déjela tranquilita 
no hay que mover los hombros ni tirarse en el piso 
del ombligo hasta los pies, 
así es que se baila este merengue 
del ombligo hasta los pies 
y como lo baila esa morena, y ella lo baila 
Del ombligo pa' bajo, del ombligo pa' bajo 
Del ombligo pa' bajo, del ombligo pa' bajo 
del ombligo pa' bajo, hasta los pies"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/la-fiesta-sigue-encendida/se-termino/,"Otra vez, haz jugado conmigo. 
Otra vez, me has causado dolor! 
No sirvió, haberte perdonado, 
si a mi amor, no le diste valor! 

Que mal has pagado 
el amor que te he dado 
al final, de nada sirvió! 
has pisoteado mi orgullo, 
no tienes perdón! 

Se termino, no volverás, a destrozar, mi corazón, 
ya no hay manera que te perdone por tu traición. 
Mi corazón, no quiere mas, 
seguir sufriendo por tu maldad, 
quiero que sepas que tu a mi lado no volverás, nunca mas, 
voy a olvidarte lo juro, tu nunca mas! no no no! 

No sirvió, haberte perdonado, 
si a mi amor, no le diste valor! 
Que mal has pagado... 

Se termino, no volverás, a destrozar, mi corazón... 

Mi corazón, no quiere mas..."
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/los-verdugos-de-la-mufa/el-bonbon/,"Llego la nena, llego el bombón, 
de chocolate es su sabor! 
Llego la nena, llego el bombón, 
de chocolate es su sabor! (bis) 

Llego la nena, que espero yo, 
de pelo suave morena, es su sabor! 
Llego la nena, llego el bombón, 
caderas que me arrebatan, así es su amor! 

Llego la nena, llego el bombón... 

Bombón de chocolate bombón! que la quiero yo. 
Bombón de chocolate bombón! que linda cintura tiene. 
Bombón de chocolate bombón! hay que rico es mi bombón. 
Bombón de chocolate bombón! 

Llego la nena, llego el bombón... 

Y bate que bate, de chocolate! 
Y bate que bate, de chocolate! 
Y bate que bate, de chocolate! 
Y bate que bate, de chocolate! 
Hace ruido, Hace ruido, Hace ruido!"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/en-conexion/me-dejo/,"Tanto que yo la queria (tanto que yo la queria) 
y por otro me dejó, me dejo por otro 
no entiendo esa mujer mia, no entiendo esa mujer mia 
porque ya me abandono 

no entiendo el motivo de mi morena, yo tampoco 
ni porque me abandono. 
sentenciado a una triste condena 
mi negra se revelo, hay dios 

tanto que yo la queria (tanto que yo la queria) 
y por otro me dejó, me dejo por otro, 
que mala que fue 
no entiendo esa mujer mia 
porque ya me abandono 

me abandono ella no me quiere a mi 
me tenia engañado, 
mientras que yo le daba amor a ella 
ella se lo daba al vecino de al lado. 

tanto que yo la queria, (tanto que yo la queria) 
y por otro me dejó, y por otro me dejo mujer. 
no entiendo esa mujer mia, 
oye lo que te digo muchacha 
porque ya me abandono. 
mala, mala. 

tanto que yo la queria (tanto que yo la queria) 
y por otro me dejó, me dejo por otro 
no entiendo esa mujer mia, no entiendo esa mujer mia 
porque ya me abandono. 

me puse heavy como tu querias, 
te di de todo mala agradecida, 
creiste que si te irias 
que por ti yo me moriria. 

a fin de cuentas tu te burlaste 
lo que pasa nena es que te olvidaste, 
que ya no importa con quien estes, 
yo soy tu dueño tu lo sabes bien. 

tanto que yo la queria (tanto que yo la queria) 
y por otro me dejó, y por otro me dejo mamá. 
no entiendo esa mujer mia, yo no entiendo yo no entiendo na 
porque ya me abandono. 

yo no soy afortunado, no, yo tampoco 
en el juego del amor, menos 
alegrias no eh pasado, y bienvenido es el dolor. 

tanto que yo la queria (tanto que yo la queria) 
y por otro me dejó, me dejo por otro 
no entiendo esa mujer mia, no entiendo esa mujer mia 
porque ya me abandono. 

yo te di de todo lo que tenia 
incluso jugaste con la vida mia, 
que seas feliz con tu nuevo amor 
pero que no se te olvide que tu papi soy yo. 

las cositas aquellas en la nevera, 
y lo que pasamos del que sol saliera 
por eso y mas te recuerdo chula 
que te vaya vuelva nadie lo duda. 

tu sabes lo que te va a costar olvidarme."
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/en-accion/fragmento-por-un-poco-de-tu-amor/,"Nunca pude comprender que por un beso 
tú llegarás a cambiar así mi vida 
conocerte transformó mi pensamiento 
y yo apenas lo creía 
No he podido descansar por tus recuerdos 
y me encuentro solo en mi melancolía 
al creer que yo soy dueño de tus besos 
y me vuelve la alegría 
Por un poco de tu amor 
por un trozo de tu vida 
la vida entera yo te la daría 
por tener sólo un poco de tu amor 
por un beso nada más 
por un roce de tu boca 
cualquier felicidad sería poca 
por tener sólo un poco de tu amor 
Aunque sé que no me queda la esperanza 
es bonito imaginar como sería 
si me dieras el amor que me hace falta 
para consolar mi vida 
Necesito para continuar viviendo 
engañar mi corazón con la mentira 
y el creer que yo soy parte de tu sueño 
me devuelve la alegría 
---------------------------------------------------------------------- 

Se acabó, nuestro amor llegó a su fin desde hoy 
se acabó, como duele decirlo 
se acabó y sólo tú eres culpable 
porque yo a ti nunca te fallé 
Nuestro amor tan sincero y bonito 
jamás pensé que algún día terminara 
nuestro amor se esfumó para siempre 
porque así tú lo deseabas 
Y como llora mi alma, como llora mi alma 
por tus mentiras y engaños, tus mentiras y engaños 
y saber que en tu vida hay alguien que a ti te hace el amor 
y como llora mi alma, como llora mi alma 
por tus mentiras y engaños, tus mentiras y engaños 
prometiste amor eterno para siempre y nada se cumplió 
Como llora mi alma, como llora mi alma 
y aunque sea lo último que haga en mi vida, a ti te olvidaré 
ya te olvidé a ti, ya te olvidé"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/en-conexion/tu-cintura/,"Me gusta como mueves tu cintura 
me gusta como mueves tu cadera 
Y con ese movimiento tan sensual 
cuando llegas te adueñas de la fiesta. 

Pero mira que lindo cuerpecito 
que tiene, que tiene mi morena 
Pero mira que lindo cuerpecito 
que a los hombres los deja to’ loquitos. 

Me gusta como ella baila 
como mueve su cinturita 
La que baile más que mi morena 
que venga y que mueva la cadera. 

La que baile más que mi negra chula 
que venga y que mueva la cintura 
Que bonita, que hermosura, es mi morena chula 
es que me vuelve loco cuando mueve la cintura 
Que mujer tan buena, que mujer tengo yo! 
que mujer tan buena, que mujer!. 

La que baile más que mi morena 
que venga y que mueva la cadera 
La que baile más que mi negra chula 
que venga y que mueva la cintura. 

Que bonita, que hermosura, es mi morena chula 
es que me vuelve loco cuando mueve la cintura"
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/en-conexion/llorar-duele-mas/,"Olvidame, olvidame ya no quiero llorar. 
Olvidame, olvidame ya no quiero llorar 

Tuve un amor sin defectos, era perfecto, era amor de verdad 
siempre de acuerdo nada por arreglar, 
no queria perderlo, queria guardarlo por siempre 
queria que fuera mi amor sin final 
y mientras tanto me olvidava de amar, 
harta de esperarme te vas 

Llorar duele mas, cuando se que fui yo 
el que nunca entendo. 
Llorar duele mas, ya que se que se que soy la razón 
de lo que nos pas, por no ver que tu eras 
mas real que un amor, y querer que sintieras 
lo que nunca existio. 

Tuve un amor imperfecto, con sus defectos de amor de verdad, 
y yo y mi miedo lo dejamos pasar, 
ahora que lo entiendo te vas. 

Llorar duele mas, cuando se que fui yo 
el que nunca entendio. 
Llorar duele mas, ya que se que soy la razón 
de lo que nos pasó. 
Y ahora se que te ame, me doy cuenta y ya no te tendre 
pues ya te vas... 

Llorar duele mas, cuando se que fui yo 
el que nunca entendio. 
Llorar duele mas, ya que se que soy la razón 
de lo que nos paso. 
Y el dolor tendre que soportar por cuanto tiempo más. 
Por que te alejas, hoy que me dejas 
mi amor... 

Olvidame olvidame."
Banda XXI,http://www.sonicomusica.com/cuarteto/banda-xxi/,http://www.sonicomusica.com/cuarteto/banda-xxi/aqui-se-va-a-bailar/tu-amor-me-hace-bien/,"Te quiero así deliciosa insospechada 
Porque creo en tu palabra 
Porque yo siento que aún te necesito 
Porque me alteras las ganas 

Te quiero así estruendosa y delicada 
Entre alegría y nostalgia 
Porque me gusta tenerte vida mía 
Y no quiero que te vayas 
Porque el amor cuando es verdad sale del alma 
Nos aturde los sentidos 
Y de pronto descubrimos que la piel 
Se enciende en llamas 

Bien, tu amor me hace bien 
Tu amor me desarma 
Ay, tu amor me controla 
Me endulza, me encanta 
Pero bien, tu amor me hace bien 
Tu amor me desarma 
Ay tu amor me controla 
Me vence, me amarra 
Mira que me hace bien, que me hace bien 

Te quiero así tan precisa equivocada 
Con tus detalles que matan 
Porque tenerte a mi lado me hace fuerte 
Si eres mi reina y mi espada 
Te quiero así cuando ríes cuando callas 
Porque al caer me levantas 
Porque mi voz y mi espíritu se agitan 
Cuando dices que me amas 
Porque tu amor como es verdad me vuelve el alma 
Me despierta los sentidos 
Y de pronto descubrí que aquí en mi piel 
Se encienden llamas"
